S;BKE022508SES00000004;BKE022508INV00000008;840000;BKE02;0;0;2;92ATALUS50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;841000;BKE02;0;0;2;92M75X180DISANGGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;842000;BKE02;0;0;2;92M75X180DISGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;843000;BKE02;0;0;2;92M75X300DISANGGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;844000;BKE02;0;0;2;92M75X300DISGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;845000;BKE02;0;0;2;92M75X300SYMGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;846000;BKE02;0;0;2;92SL120X100X75GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;847000;BKE02;0;0;2;97B30/20X30X40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;848000;BKE02;0;0;2;97B50X20X25EKDSGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;849000;BKE02;0;0;2;97BAC200X60X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;850000;BKE02;0;0;2;97BAC80X80X85GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;851000;BKE02;0;0;2;97BAS120X120X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;852000;BKE02;0;0;2;97BETONC12/15G20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;853000;BKE02;0;0;2;97BETONC20/25G25GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;854000;BKE02;0;0;2;97BETONC25/30G30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;855000;BKE02;0;0;2;97BETONC30/37G35GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;856000;BKE02;0;0;2;97BETONC35/45G40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;857000;BKE02;0;0;2;97BETONC45/55G50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;858000;BKE02;0;0;2;97BLOC100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;859000;BKE02;0;0;2;97BLOC150100028GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;860000;BKE02;0;0;2;97BLOC21X39X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;861000;BKE02;0;0;2;97BLOCL70X70X40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;862000;BKE02;0;0;2;97BOCYL250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;863000;BKE02;0;0;2;97BOCYL250PFOGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;864000;BKE02;0;0;2;97BPASP10/20X40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;865000;BKE02;0;0;2;97BPE01;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;866000;BKE02;0;0;2;97BPE2530GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;867000;BKE02;0;0;2;97BPE3037GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;868000;BKE02;0;0;2;97BS250BAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;869000;BKE02;0;0;2;97BS250GAM;;A;UN;32,2;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;870000;BKE02;0;0;2;97BS350BAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;871000;BKE02;0;0;2;97BS350GAM;;A;UN;32,2;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;872000;BKE02;0;0;2;97BSEP100X25X30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;873000;BKE02;0;0;2;97BTCC2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;874000;BKE02;0;0;2;97BTEE20X10X160GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;875000;BKE02;0;0;2;97BTPMR50X50X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;876000;BKE02;0;0;2;97BTSIN32X17X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;877000;BKE02;0;0;2;97BTSIN32X20X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;878000;BKE02;0;0;2;97BTST18X16X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;879000;BKE02;0;0;2;97BTST20X21X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;880000;BKE02;0;0;2;97BTT2CS2DEVERSGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;881000;BKE02;0;0;2;97BUTEE20X20X40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;882000;BKE02;0;0;2;97CAIL040030GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;883000;BKE02;0;0;2;97CAIL0400402BFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;884000;BKE02;0;0;2;97CAIL0500502BFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;885000;BKE02;0;0;2;97CAIL050050RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;886000;BKE02;0;0;2;97CAIL050060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;887000;BKE02;0;0;2;97CAIL0600602BFGAM;;A;UN;816,5;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;888000;BKE02;0;0;2;97CAIL080080GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;889000;BKE02;0;0;2;97CAIL100100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;890000;BKE02;0;0;2;97CAIL100X50X15CLGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;891000;BKE02;0;0;2;97CAIL109X3315RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;892000;BKE02;0;0;2;97CAIL109X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;893000;BKE02;0;0;2;97CAIL109X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;894000;BKE02;0;0;2;97CAIL110X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;895000;BKE02;0;0;2;97CAIL112X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;896000;BKE02;0;0;2;97CAIL114X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;897000;BKE02;0;0;2;97CAIL115X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;898000;BKE02;0;0;2;97CAIL116X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;899000;BKE02;0;0;2;97CAIL120PLATGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;900000;BKE02;0;0;2;97CAIL120X50X30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;901000;BKE02;0;0;2;97CAIL130X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;902000;BKE02;0;0;2;97CAIL131X33X18GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;903000;BKE02;0;0;2;97CAIL132X33RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;904000;BKE02;0;0;2;97CAIL141X39X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;905000;BKE02;0;0;2;97CAIL141X39X30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;906000;BKE02;0;0;2;97CAIL190X50X20CRGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;907000;BKE02;0;0;2;97CAIL190X50X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;908000;BKE02;0;0;2;97CAIL1_378E01GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;909000;BKE02;0;0;2;97CAIL1_378E0GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;910000;BKE02;0;0;2;97CAIL1_578E11GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;911000;BKE02;0;0;2;97CAIL1_578E1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;912000;BKE02;0;0;2;97CAIL1_778E21GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;913000;BKE02;0;0;2;97CAIL1_778E2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;914000;BKE02;0;0;2;97CAIL1_978E31GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;915000;BKE02;0;0;2;97CAIL1_978E3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;916000;BKE02;0;0;2;97CAIL2_178E41GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;917000;BKE02;0;0;2;97CAIL2_178E4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;918000;BKE02;0;0;2;97CAIL2_378E51GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;919000;BKE02;0;0;2;97CAIL2_378E5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;920000;BKE02;0;0;2;97CAIL2_578E61GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;921000;BKE02;0;0;2;97CAIL2_578E6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;922000;BKE02;0;0;2;97CAIL2_778E71GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;923000;BKE02;0;0;2;97CAIL2_778E7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;924000;BKE02;0;0;2;97CAIL2_978E81GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;925000;BKE02;0;0;2;97CAIL2_978E8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;926000;BKE02;0;0;2;97CAIL3_178E91GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;927000;BKE02;0;0;2;97CAIL3_178E9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;928000;BKE02;0;0;2;97CAIL3_378E101GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;929000;BKE02;0;0;2;97CAIL3_378E10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;930000;BKE02;0;0;2;97CAIL3_578E111GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;931000;BKE02;0;0;2;97CAIL3_578E11GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;932000;BKE02;0;0;2;97CAIL3_778E121GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;933000;BKE02;0;0;2;97CAIL3_778E12GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;934000;BKE02;0;0;2;97CAIL3_978E131GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;935000;BKE02;0;0;2;97CAIL3_978E13GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;936000;BKE02;0;0;2;97CAIL50X32X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;937000;BKE02;0;0;2;97CAIL51_X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;938000;BKE02;0;0;2;97CAIL57X3315R2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;939000;BKE02;0;0;2;97CAIL57X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;940000;BKE02;0;0;2;97CAIL57X33X15SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;941000;BKE02;0;0;2;97CAIL59X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;942000;BKE02;0;0;2;97CAIL59X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;943000;BKE02;0;0;2;97CAIL59X50X15RECGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;944000;BKE02;0;0;2;97CAIL60X33X12GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;945000;BKE02;0;0;2;97CAIL60X33X12GAMTES;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;946000;BKE02;0;0;2;97CAIL65X33LEGGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;947000;BKE02;0;0;2;97CAIL65X33LRDGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;948000;BKE02;0;0;2;97CAIL65X33X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;949000;BKE02;0;0;2;97CAIL65X50X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;950000;BKE02;0;0;2;97CAIL65X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;951000;BKE02;0;0;2;97CAIL66X33X15;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;952000;BKE02;0;0;2;97CAIL68X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;953000;BKE02;0;0;2;97CAIL68X50X25GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;954000;BKE02;0;0;2;97CAIL695015GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;955000;BKE02;0;0;2;97CAIL69X50X15;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;956000;BKE02;0;0;2;97CAIL69X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;957000;BKE02;0;0;2;97CAIL69X50X15RECGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;958000;BKE02;0;0;2;97CAIL69X50X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;959000;BKE02;0;0;2;97CAIL70X33X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;960000;BKE02;0;0;2;97CAIL72X50X18GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;961000;BKE02;0;0;2;97CAIL74X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;962000;BKE02;0;0;2;97CAIL74X33X15RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;963000;BKE02;0;0;2;97CAIL76X50X12GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;964000;BKE02;0;0;2;97CAIL77X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;965000;BKE02;0;0;2;97CAIL79X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;966000;BKE02;0;0;2;97CAIL80X30X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;967000;BKE02;0;0;2;97CAIL80X33X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;968000;BKE02;0;0;2;97CAIL84X33LEGGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;969000;BKE02;0;0;2;97CAIL84X33LRDGAM;;A;UN;5995,4141;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;970000;BKE02;0;0;2;97CAIL85X30X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;971000;BKE02;0;0;2;97CAIL87X3315R2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;972000;BKE02;0;0;2;97CAIL87X33X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;973000;BKE02;0;0;2;97CAIL87X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;974000;BKE02;0;0;2;97CAIL87X33X15RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;975000;BKE02;0;0;2;97CAIL88X50X25GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;976000;BKE02;0;0;2;97CAIL89X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;977000;BKE02;0;0;2;97CAIL89X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;978000;BKE02;0;0;2;97CAIL89X50X15RECGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;979000;BKE02;0;0;2;97CAIL90X33X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;980000;BKE02;0;0;2;97CAIL91X33X15CLGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;981000;BKE02;0;0;2;97CAIL91X33X15RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;982000;BKE02;0;0;2;97CAIL97X33X15RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;983000;BKE02;0;0;2;97CAILW1AR207_9GAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;984000;BKE02;0;0;2;97CAILX1SSAR277_8GAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;985000;BKE02;0;0;2;97CAILX1TAR2_778GAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;986000;BKE02;0;0;2;97CAILX1TPTAR2_778GA;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;987000;BKE02;0;0;2;97CAILX1TTAR2_778GA;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;988000;BKE02;0;0;2;97CAILY1ANX137_8GAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;989000;BKE02;0;0;2;97CAILY1SSAR137_8GAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;990000;BKE02;0;0;2;97CAILZ1AR067_9GAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;991000;BKE02;0;0;2;97CAIL_87X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;992000;BKE02;0;0;2;97CAIL_90X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;993000;BKE02;0;0;2;97CALBT5_7X4_9X3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;994000;BKE02;0;0;2;97CANU256X240X122GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;995000;BKE02;0;0;2;97CAV121X113X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;996000;BKE02;0;0;2;97CAV139X135X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;997000;BKE02;0;0;2;97CAV153X140X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;998000;BKE02;0;0;2;97CAVT2CS2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;999000;BKE02;0;0;2;97CH064X046X035GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1000000;BKE02;0;0;2;97CH116X38X60GAM;;A;UN;43737;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1001000;BKE02;0;0;2;97CH116X38X60VGAM;;A;UN;44518;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1002000;BKE02;0;0;2;97CH131X52X79GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1003000;BKE02;0;0;2;97CH138X52X60GAM;;A;UN;11057,25;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1004000;BKE02;0;0;2;97CH138X52X60VGAM;;A;UN;54797,6667;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1005000;BKE02;0;0;2;97CH140X064X069GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1006000;BKE02;0;0;2;97CH140X76X45GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1007000;BKE02;3;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA1311240743
S;BKE022508SES00000004;BKE022508INV00000008;1008000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA1411240878
S;BKE022508SES00000004;BKE022508INV00000008;1009000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA1511240954
S;BKE022508SES00000004;BKE022508INV00000008;1010000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA1611240959
S;BKE022508SES00000004;BKE022508INV00000008;1011000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA1811241055
S;BKE022508SES00000004;BKE022508INV00000008;1012000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA1911241203
S;BKE022508SES00000004;BKE022508INV00000008;1013000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA2011241276
S;BKE022508SES00000004;BKE022508INV00000008;1014000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA2111241330
S;BKE022508SES00000004;BKE022508INV00000008;1015000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA2211241492
S;BKE022508SES00000004;BKE022508INV00000008;1016000;BKE02;1;0;1;97CH146X68X75GAM;BKE02;AM;UN;0;BKE2;CB2MA2311241549
S;BKE022508SES00000004;BKE022508INV00000008;1017000;BKE02;18;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;LOT311223
S;BKE022508SES00000004;BKE022508INV00000008;1018000;BKE02;9;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;LOT070724
S;BKE022508SES00000004;BKE022508INV00000008;1019000;BKE02;2;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;CB2MA2210241671
S;BKE022508SES00000004;BKE022508INV00000008;1020000;BKE02;2;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;CB2MA2410241817
S;BKE022508SES00000004;BKE022508INV00000008;1021000;BKE02;2;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;CB2MA2510241891
S;BKE022508SES00000004;BKE022508INV00000008;1022000;BKE02;2;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;CB2MA2610242005
S;BKE022508SES00000004;BKE022508INV00000008;1023000;BKE02;1;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;CB2MA2910242135
S;BKE022508SES00000004;BKE022508INV00000008;1024000;BKE02;3;0;1;97CH168X82X75GAM;BKE02;AM;UN;87953;BKE2;CPKMC0801240146
S;BKE022508SES00000004;BKE022508INV00000008;1025000;BKE02;0;0;2;97CH168X82X75SFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1026000;BKE02;0;0;2;97CH168X93X150GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1027000;BKE02;0;0;2;97CH203X112X130GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1028000;BKE02;0;0;2;97CH42X24X23_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1029000;BKE02;0;0;2;97CH66X52X79GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1030000;BKE02;0;0;2;97CHAP24X24X5;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1031000;BKE02;0;0;2;97CHAP32_5X9_5SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1032000;BKE02;0;0;2;97CHAP33X06X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1033000;BKE02;0;0;2;97CHAP42X06X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1034000;BKE02;0;0;2;97CHAPSI140X100X95;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1035000;BKE02;0;0;2;97CHENCA1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1036000;BKE02;0;0;2;97CHENCA2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1037000;BKE02;0;0;2;97CHENCA3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1038000;BKE02;0;0;2;97CHENCA4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1039000;BKE02;0;0;2;97CHENCA5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1040000;BKE02;0;0;2;97CHENCA6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1041000;BKE02;0;0;2;97CHENCA7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1042000;BKE02;0;0;2;97CHENCA8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1043000;BKE02;0;0;2;97CHENEAUBTGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1044000;BKE02;0;0;2;97CHENPR2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1045000;BKE02;0;0;2;97CHENPR3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1046000;BKE02;0;0;2;97CHENPR4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1047000;BKE02;0;0;2;97CHENPR5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1048000;BKE02;0;0;2;97CHENPR6GAM;;A;UN;0;BKE2;
